,application_id,candidate_titles,cos_sim_score,filtered_candidate_briefs,percentiles,candidate_country,id,status,application_stage,job_id
76,1020828,['Data Science Intern'],0.331733465194702,"{'data': {'extra': None, 'state': None, 'country': 'KE'}, 'most_recent_title': 'Customer Service Representative'}",ACCEPT_70_TO_100,KE,1020828,CLOSED,SCREENING,1000182.0
77,1018492,"['Business Development Associate', 'Senior Innovations & Project Coordinator', 'Operations Manager - Digital Financial Services ']",0.428769528865814,"{'data': {'extra': None, 'state': None, 'country': 'KE'}, 'most_recent_title': 'Software Sales Specialist'}",ACCEPT_70_TO_100,KE,1018492,CLOSED,CONTACTED,1000169.0
78,1003423,"['Curriculum Developer/Instructional Designer', 'Director-E Learning and Course Material Production', 'Moodle Coach/Module Leader', 'Business Coaching Specialist-Online', 'Online Academic Tutor']",0.515860497951507,"{'data': {'extra': None, 'state': None, 'country': 'IN'}, 'most_recent_title': 'International Supply Chain Specialist'}",REJECT_50_TO_70,IN,1003423,ACTIVE,INTERVIEWING,1000046.0
79,1010627,"['Student Ambassador', 'Systems Analyst', 'Data /system Analyst', 'Data Science/Big data  consultant', 'Artificial Intelligence Project Consultant', 'Senior Cloud Engineer-Oracle cloud ']",0.239397376775741,"{'data': {'extra': None, 'state': None, 'country': 'KE'}, 'most_recent_title': 'Software Consultant'}",ACCEPT_70_TO_100,KE,1010627,ACTIVE,INTERVIEWING,1000109.0
80,1010634,"['Data Analyst Intern', 'Data Scientist', 'Data Science and Simulation Modelling Consultant', 'Co-Founder and Machine Learning Engineer', 'Natural Language Processing Engineer', 'Machine Learning Engineer']",0.320471942424774,"{'data': {'extra': None, 'state': None, 'country': 'SN'}, 'most_recent_title': 'Software Engineer'}",ACCEPT_70_TO_100,SN,1010634,PAUSED,SCREENING,1000109.0
81,1010637,"['Treasury Intern', 'Accounting and Office Administrator', 'Project  & Farm Manager', 'Head of Finance and Accounting', 'Digital Transformation & Innovation Manager', 'Data Analyst', 'Cloud & Data Engineer Consultant', 'Analytics Engineer', 'Associate Google Cloud Engineer - Google Africa Developer Scholarship', 'Software Engineer - Data Engineer', 'Software Engineer', 'Software Engineer - Data Products']",0.175353527069091,"{'data': {'extra': None, 'state': 'Lagos State', 'country': 'NG'}, 'most_recent_title': 'Sales Executive'}",REJECT_50_TO_70,NG,1010637,PAUSED,SCREENING,1000109.0
82,1010750,"['Software Developer', 'Senior Software Developer', 'Full Stack Engineer']",0.56638079881668,"{'data': {'extra': None, 'state': None, 'country': 'KE'}, 'most_recent_title': 'Finance Manager'}",ACCEPT_70_TO_100,KE,1010750,ACTIVE,SHORTLISTED,1000094.0
83,21395,"['Freelance Web Developer', 'Frontend Web Developer', 'Frontend Web Developer', 'Software Developer', 'Software Engineer', 'Software Engineer', 'Technical Team Lead', 'Senior Software Engineer', 'Senior Software Engineer']",0.253110110759735,"{'data': {'extra': None, 'state': None, 'country': 'IN'}, 'most_recent_title': 'PROCUREMENT'}",REJECT_20_TO_50,IN,21395,SUCCESS,PROBATION_PASSED,700.0
84,1010858,"['intern', 'Business Executive', 'Digital Sales & Marketing Executive', 'Marketing Manager', 'Head Of Marketing', 'Marketing Manager Africa', 'Senior Marketing Manager- Global']",0.511374473571777,"{'data': {'extra': None, 'state': None, 'country': 'KE'}, 'most_recent_title': 'Customer Relations'}",ACCEPT_70_TO_100,KE,1010858,ACTIVE,SHORTLISTED,1000119.0
85,1010915,"['Administrative Assistant', 'Assistant Administrative Manager', 'Business Development Manager', 'Marketing and PR Assistant Manager', 'Social Community Management Specialist', 'Digital Marketing', 'Digital Marketing ', 'Digital Marketing Manager', 'Branding and Product Marketing', 'Marketing Manager', 'Independent Marketing Consultant']",0.43751984834671,"{'data': {'extra': None, 'state': None, 'country': 'KE'}, 'most_recent_title': 'PERSONAL ASSISTANT TO THE MANAGING DIRECTOR'}",REJECT_50_TO_70,KE,1010915,ACTIVE,SHORTLISTED,1000119.0
86,1018499,"['Transaction Officer', 'National Youth Service Corps (NYSC).', 'Branch Administrative Officer', 'Housekeeping Supervisor', 'Senior Sales Specialist', 'Customer Support Analyst', 'Store Operations Manager', 'Admin Manager']",0.331161588430404,"{'data': {'extra': None, 'state': 'Gujarat', 'country': 'IN'}, 'most_recent_title': 'GET'}",REJECT_20_TO_50,IN,1018499,CLOSED,CONTACTED,1000156.0
87,1018981,"['credit officer', 'team leader', 'deputy credit manager', 'corporate credit manager - commercial banking']",0.6772499084472651,"{'data': {'extra': None, 'state': 'Gauteng', 'country': 'ZA'}, 'most_recent_title': 'bookkeper and payroll administrator'}",ACCEPT_70_TO_100,ZA,1018981,CLOSED,CONTACTED,1000151.0
88,1010924,"['Business Development Manager and Social Media Management', 'Internship', 'Brand Coordinator Trainee', 'Digital and E-commerce Marketing Assistant']",0.38290798664093,"{'data': {'extra': None, 'state': None, 'country': 'KE'}, 'most_recent_title': 'Administrative Assistant'}",REJECT_20_TO_50,KE,1010924,ACTIVE,SHORTLISTED,1000119.0
89,1010928,"['client service executive', 'marketing executive', 'administration and marketing manager', 'sales executive', 'events coordinator', 'business development executive']",0.349640488624572,"{'data': {'extra': None, 'state': None, 'country': 'US'}, 'most_recent_title': 'Network Engineer'}",REJECT_20_TO_50,US,1010928,ACTIVE,SHORTLISTED,1000119.0
90,1010965,"['Communication and Marketing Executive', 'Marketing Executive', 'Marketing Manager', 'Brand Marketing Manager']",0.5810279250144951,"{'data': {'extra': None, 'state': 'tamil nadu', 'country': 'IN'}, 'most_recent_title': 'deputy manager'}",ACCEPT_70_TO_100,IN,1010965,ACTIVE,SHORTLISTED,1000119.0
91,21943,"['SENIOR SALES / MARKETING EXECUTIVE', 'INSURANCE AGENT', 'Sales and Marketing Executive', 'Senior Sales - Major Marketing', 'Account Manager', 'Uber for Business, Mid Market - Ghana', 'Business Development, Ghana & Rwanda', 'Business Development , Anglophone West Africa']",0.469467610120773,"{'data': {'extra': None, 'state': None, 'country': 'NG'}, 'most_recent_title': 'MEDICAL HOUSE OFFICER'}",REJECT_20_TO_50,NG,21943,SUCCESS,PROBATION_PASSED,702.0
92,47135,"['Product Development Manager', 'Quality Assurance Analyst', 'Operations Manager', 'Operations Manager']",0.267536580562591,"{'data': {'extra': None, 'state': None, 'country': 'ZA'}, 'most_recent_title': 'Receptionist'}",REJECT_20_TO_50,ZA,47135,SUCCESS,PROBATION_PASSED,984.0
93,1011068,"['Research Assistant', 'Research Executive', 'Senior Project Manager']",0.518374681472778,"{'data': {'extra': None, 'state': None, 'country': 'CH'}, 'most_recent_title': 'Web Developer Intern'}",ACCEPT_70_TO_100,CH,1011068,CLOSED,SHORTLISTED,1000097.0
94,1010419,"['Engineering Trainee', 'TRAINEE ENGINEER', 'Engineering Trainee', 'LAKE CEMENT LTD', 'MECHANICAL ENGINEER.']",0.567722916603088,"{'data': {'extra': None, 'state': None, 'country': 'KE'}, 'most_recent_title': 'Software Consultant'}",ACCEPT_70_TO_100,KE,1010419,PAUSED,SHORTLISTED,1131.0
95,1011083,"['Credit Analyst', 'Product Ambassador - Mocality', 'Operations Manager', 'Online Marketing - Head of Paid Channels ', 'Paid Channels Specialist', 'Head of Online Marketing & Hub Coordinator', 'Head of Technology & Media', 'Digital Marketing Manager', 'TedX Speaker', 'Head of Online Marketing', 'Growth Marketing Manager - Kenya', 'Growth Marketing Manager - East Africa']",0.440453737974166,"{'data': {'extra': None, 'state': 'Lagos State', 'country': 'NG'}, 'most_recent_title': 'OVC DIR.'}",REJECT_50_TO_70,NG,1011083,ACTIVE,SHORTLISTED,1000119.0
96,1018479,['software development section head'],0.405853778123855,"{'data': {'extra': None, 'state': 'gauteng', 'country': 'ZA'}, 'most_recent_title': 'brand ambassador'}",ACCEPT_70_TO_100,ZA,1018479,CLOSED,CONTACTED,1000095.0
97,1018493,"['Sales And Marketing Representative', 'Customer Relations Manager', 'Community Manager', 'Lead Digital Content Creator\t', 'Marketing Manager', 'Venture Builder', 'Marketing Manager', 'Head of Ecommerce']",0.137339144945144,"{'data': {'extra': None, 'state': None, 'country': 'KE'}, 'most_recent_title': 'Software Engineer'}",REJECT_BOTTOM_20,KE,1018493,CLOSED,SCREENING,1000169.0
98,1018522,"['Broadcast Engineer', 'Operations Coordinator', 'Strategy & Operations Manager, Global Operations Division', 'Business Operations Manager', 'Country Manager -  Nigeria', 'Head of Global Operations', 'Chief Operating Officer', 'Head, Demand Network']",0.38412782549858,"{'data': {'extra': None, 'state': 'Gauteng', 'country': 'ZA'}, 'most_recent_title': 'Key Account Manager'}",ACCEPT_70_TO_100,ZA,1018522,CLOSED,SHORTLISTED,1000169.0
99,1018887,['senior manager'],0.187838435173034,"{'data': {'extra': None, 'state': 'Lagos State', 'country': 'NG'}, 'most_recent_title': 'Music Producer'}",REJECT_20_TO_50,NG,1018887,CLOSED,SCREENING,1000169.0
100,1018648,"['Procurement and Logistics Intern', 'Procurement and Logistics Assistant', 'Procurement and Logistics Officer', 'Quality Control Inspector', 'Procurement & Logistics Officer', 'Team Lead Procurement and Logistics', 'Procurement  and Logistics Executive', 'Assistant Procurement and Logistics Manager', 'Warehouse Supervisor', 'Logistics Shift Manager', 'Senior Supply Chain Lead', 'Warehouse and Logistics Lead', 'National Logistics Manager-General Trade Retail', 'Country Head, GT Retails Logistics Business', 'Consultant General Manager | Northern Nigeria', 'General Manager-Nigeria']",0.200258463621139,"{'data': {'extra': None, 'state': None, 'country': 'KE'}, 'most_recent_title': 'Administrative Assistant'}",REJECT_20_TO_50,KE,1018648,CLOSED,SHORTLISTED,1000169.0
101,1019191,"['Accounts Assistant', 'Project Accountant-Refugee Services Project  Dadaab Refugee Camp', 'Programmes Accountant', 'Country Office Accountant', 'Program Accountant-International Programs', 'Management Accountant', 'Senior Program Grant Accountant', 'Ag. Contracts and Partnership Manager', 'Assistant Director-Grants Management ']",0.184109389781951,"{'data': {'extra': None, 'state': 'Lagos State', 'country': 'NG'}, 'most_recent_title': 'Web Developer'}",REJECT_20_TO_50,NG,1019191,CLOSED,SCREENING,1000166.0
102,1018513,"['NYSC – Government Secondary School(G.S.S.), Gwagwa, Abuja', 'Personal Banking RM', 'SME & Universal Banking RM', 'Retail CMO/BDM', 'Cluster Head Retail Sales', 'Branch Manager']",0.138218194246292,"{'data': {'extra': None, 'state': None, 'country': 'KE'}, 'most_recent_title': 'Volunteer intern '}",REJECT_BOTTOM_20,KE,1018513,CLOSED,CONTACTED,1000169.0
103,1018982,"['Content creator/Visual & Graphic design officer', 'Brand Manager', 'Brand and Communication lead']",0.235872313380241,"{'data': {'extra': None, 'state': 'Gauteng', 'country': 'ZA'}, 'most_recent_title': 'Team Leader Sales'}",REJECT_20_TO_50,ZA,1018982,CLOSED,CONTACTED,1000102.0
104,56233,"['Research Assistant', 'Education Business Advisor (Sales & Marketing)', 'Regional Sales Executive', 'Business Development Manager']",0.379498720169067,"{'data': {'extra': None, 'state': 'Mombasa County', 'country': 'KE'}, 'most_recent_title': 'Senior SME Relationship Officer'}",ACCEPT_70_TO_100,KE,56233,PAUSED,CONTACTED,1040.0
105,56718,"['Sales Rep', 'Journalist', 'Sales Team Lead', 'Cooperate Sales Executive ', 'Business Development Officer', 'Business Intelligence Consultant', 'Cooperate Sales Executive ', 'Business Development Manager', 'Volunteer Consultant', 'Business Development Manager']",0.38855841755867,"{'data': {'extra': None, 'state': 'Rivers', 'country': 'NG'}, 'most_recent_title': 'Data Analyst Intern'}",ACCEPT_70_TO_100,NG,56718,PAUSED,CONTACTED,1040.0
106,17653,"['Associate Business Consultant', 'Creative & Digital Communications Officer', 'Brand Comunications Specialist', 'Digital Communications Executive', 'Brand and Marketing Manager', 'Lead, Brand and Digital Solutions', 'Head of Marketing', 'Head of Marketing and Communications ']",0.5163280963897701,"{'data': {'extra': None, 'state': None, 'country': 'NG'}, 'most_recent_title': 'Business Development Specialist'}",REJECT_50_TO_70,NG,17653,SUCCESS,PROBATION_PASSED,649.0
107,17503,"['Mobile Base Station Engineer', '2nd Line Support', 'Product Owner (MSc Internship)', 'Researcher (MSc Project)', 'Product Manager', 'Product Manager', 'Senior Product Manager']",0.298631012439727,"{'data': {'extra': None, 'state': None, 'country': 'KE'}, 'most_recent_title': 'HR Assistant'}",REJECT_20_TO_50,KE,17503,SUCCESS,PROBATION_PASSED,670.0
108,60257,"[' Tony Elumelu Entrepreneurship Progamm Winner', 'Commercial Intern', 'Program Assistant for Student service', 'Support services/interpreter', 'Consultant - Interprète - Commercial', 'Administrateur général', 'Customer Service Associate']",0.445321083068847,"{'data': {'extra': None, 'state': None, 'country': 'KE'}, 'most_recent_title': 'Relationship Officer Operations'}",ACCEPT_70_TO_100,KE,60257,ACTIVE,STARTED,1107.0
109,62598,"['Customer Service Specialist', 'Office Assistant ', 'Economics Teacher', 'Staff Manager', 'Customer Service Specialist', 'Customer Service Specialist', 'Logistics Agent', 'Executive Assistant', 'Customer Service Specialist']",0.350082129240036,"{'data': {'extra': None, 'state': None, 'country': 'KE'}, 'most_recent_title': 'Procurement Intern'}",REJECT_BOTTOM_20,KE,62598,PAUSED,SHORTLISTED,1107.0
110,1014486,"['Corporate Banking Intern', 'Corporate Finance Intern', 'Analyst, Deal Advisory', 'Assistant Manager, Deal Advisory', 'Manager, Deal Advisory', 'Associate Director, Deal Advisory', 'Senior Investment Associate']",0.277254581451416,"{'data': {'extra': None, 'state': None, 'country': 'KE'}, 'most_recent_title': 'Intern'}",REJECT_20_TO_50,KE,1014486,ACTIVE,INTERVIEWING,1000140.0
111,1018785,"['Information Technology Specialist', 'Website Administrator & Digital Marketing Personnel', 'Sales Administrator', 'Sales Operations Analyst']",0.21252816915512,"{'data': {'extra': None, 'state': None, 'country': 'US'}, 'most_recent_title': 'Junior Java Developer'}",REJECT_50_TO_70,US,1018785,CLOSED,CONTACTED,1000142.0
112,1018803,"['Freelance Business Development Executive', 'Advertising Business Executive, Daily Nation', 'Business Development Executive', 'Advertising Business Executive, NTV', 'Business Development Lead', 'Regional Sales Lead – East Africa ', 'Director of Enterprise Sales, East Africa.']",0.319740831851959,"{'data': {'extra': None, 'state': None, 'country': 'RO'}, 'most_recent_title': 'Business Intelligence Engineer'}",REJECT_20_TO_50,RO,1018803,CLOSED,CONTACTED,1000171.0
113,1018936,"['Freelance Videographer', 'Apprentice', 'Communications Associate', 'System Support Specialist ', 'Educator', 'Social Media Coordinator', 'Brand Manager, Photographer and Videographer', 'Creative Designer and Communication Officer', 'Digital News Editor', 'Digital Content Manager/Video Creator']",0.339408278465271,"{'data': {'extra': None, 'state': None, 'country': 'ZA'}, 'most_recent_title': 'HR Site Consultant'}",REJECT_20_TO_50,ZA,1018936,CLOSED,CONTACTED,1000171.0
114,62596,"['Commercial', ""Commercial / responsable traitement des appel d'offres"", 'Commerciale', 'Customer success', 'Customer Success', 'Customer Services Specialist']",0.438110619783401,"{'data': {'extra': None, 'state': None, 'country': 'NG'}, 'most_recent_title': 'Intern( Management- Information Systems)'}",REJECT_50_TO_70,NG,62596,PAUSED,SHORTLISTED,1107.0
115,61565,"['Coordinateur des interventions de dépannage automobile,manager commercial', 'Teacher', 'Computer Science Teacher', 'Customer Service Specialist', 'Customer Support Representative', 'Inbound Customer Service Representative', 'Customer Service Representative', 'Lean Data Researcher', 'Online French teacher']",0.384848475456237,"{'data': {'extra': None, 'state': None, 'country': 'KE'}, 'most_recent_title': 'Full-stack Developer'}",REJECT_20_TO_50,KE,61565,PAUSED,SHORTLISTED,1107.0
116,1018791,"['Key Accounts Sales & Marketing Manager', 'Sales & Distribution Manager', 'National Card Sales Manager', 'National Sales Manager', 'Sales Manager - East Africa']",0.345973879098892,"{'data': {'extra': None, 'state': None, 'country': 'NG'}, 'most_recent_title': 'Loan monitoring Officer, Risk Management'}",ACCEPT_70_TO_100,NG,1018791,CLOSED,CONTACTED,1000043.0
117,1018959,"['Software Developer', 'Software Engineer']",0.467259287834167,"{'data': {'extra': None, 'state': None, 'country': 'KE'}, 'most_recent_title': 'Accounts Assistant'}",ACCEPT_70_TO_100,KE,1018959,CLOSED,CONTACTED,1000173.0
118,17627,"['FRONT DESK OFFICER', 'ACCOUNT OFFICER', 'Senior Finance Executive', 'Senior Finance Executive', 'Financial Accountant', 'Head Finance and Accounts']",0.23633262515068,"{'data': {'extra': None, 'state': None, 'country': 'KE'}, 'most_recent_title': 'Administrator'}",REJECT_20_TO_50,KE,17627,SUCCESS,PROBATION_PASSED,667.0
119,50974,"['Software Programmer', 'PHP Web Developer', 'Full Stack Engineer', 'Back End Developer', 'Software Consultant', 'Software Engineering Manager']",0.5403088331222531,"{'data': {'extra': None, 'state': None, 'country': 'US'}, 'most_recent_title': 'Chief Accountant'}",REJECT_20_TO_50,US,50974,PAUSED,SCREENING,999.0
